course_code,lang,section,semester,prof_name,course_name,credits,exam_form,workload,type,keywords,available_programs,course_url
HUM-125(a),french,SHS,winter,"Preissmann Delphine, Chiapperino Luca","Health A: Innovation, Equity, Sustainability",2,During the semester,2hrs/week,mandatory,"['santé mondiale', 'innovations biomédicales', 'équité en matière de santé', 'santé planétaire', 'santé mentale', 'politiques de santé publique', 'médecine personnalisée et de précision', 'génomique et post-génomique', 'santé environnementale', 'sciences humaines et sociales de la santé']",['Humanities and Social Sciences Program BA3'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4478332227&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-125(b),french,SHS,winter,"Rietmann Felix Ernst, David Thomas","Health B: Innovation, Equity, Sustainability",2,During the semester,2hrs/week,mandatory,"['santé mondiale', 'innovations biomédicales', 'équité en matière de santé', 'santé planétaire', 'santé mentale', 'politiques de santé publique', 'médecine personnalisée et de précision', 'génomique et post-génomique', 'santé environnementale', 'sciences humaines et sociales de la santé']",['Humanities and Social Sciences Program BA3'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4478342171&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-201,french,SHS,winter,Rayner Hervé,Why do we live in a risk society?,2,During the semester,2hrs/week,mandatory,"['société du risque', 'catastrophes', 'prévention', 'principe de précaution', ""lanceurs d'alerte"", 'problèmes publics']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3918020551&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-203,french,SHS,winter,Maillet Léo Aimé Lucien,Japan and China facing the challenge of modernization,2,During the semester,2hrs/week,mandatory,"['civilisations', 'histoire', ""asie de l'est"", 'développement', 'modernisation']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3920955921&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-204,french,SHS,summer,Haver Gianni,"Media, communication and culture",2,During the semester,2hrs/week,mandatory,[],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1772997&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-207,french,SHS,summer,Rodogno Raffaele,Ethique sociale et politique,2,During the semester,2hrs/week,mandatory,"['valeurs', 'droits', 'devoirs', 'égalité', 'justice', 'liberté', 'contrainte', 'responsabilité', 'réciprocité', 'durabilité', 'bonheur', 'autonomie', 'intelligence artificielle']",['Humanities and Social Sciences Program BA6'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3920935585&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=fr
HUM-208,french,SHS,summer,"Stoudmann Patrick, Lammers Guillaume",State and human rights,2,During the semester,2hrs/week,mandatory,"['libertés fondamentales', 'droits politiques', 'justice constitutionnelle']",['Humanities and Social Sciences Program BA6'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=235424562&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-210,french,SHS,summer,Green Staerklé Eva Grace Tellervo,Intercultural Social Psychology*,2,During the semester,2hrs/week,mandatory,[],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4666168064&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-216,french,SHS,summer,Sachse Christian,Philosophy of biology,2,During the semester,2hrs/week,mandatory,"['darwinisme', 'sélection naturelle', 'fonction biologique', 'définition du vivant', 'arbre de la vie', 'espèces biologiques']",['Humanities and Social Sciences Program BA6'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3224542187&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-217,french,SHS,winter,Frei Constance,Musicology and aesthetics,2,During the semester,2hrs/week,mandatory,"['xxe siècle', 'histoire', 'art', 'musique savante', 'musique classique', 'tonalité', 'atonalité', 'dodécaphonisme', 'notation musicale', 'futurisme', 'néoclassicisme', 'expressionnisme', 'impressionnisme', 'minimalisme', 'opéra', 'musique de chambre', 'symphonie', 'ballet', 'musique concrète', 'musique électronique', 'musique aléatoire poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923112744&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-220,french,SHS,summer,Perrenoud Marc,Work and organisations - work collectives,2,During the semester,2hrs/week,mandatory,['travail organisation collectif idéologie manageriale sens du travail'],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4478880493&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-221,french,SHS,summer,Humair Cédric,History of energy: from windmills to nuclear power,2,During the semester,2hrs/week,mandatory,"['histoire', 'technologies', 'énergie', 'politique énergétique poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3920973132&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-222,french,SHS,winter,"Rittener Didier Stéphane, Tschumi Caroline Florence",Artistic practices - imagining and drawing ,2,During the semester,2hrs/week,mandatory,"['art', 'dessin', 'économie', 'relations', 'déplacement', 'représentation', 'espace', 'temps', 'moyens', 'outils', 'supports', 'traces poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3924083809&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-224,french,SHS,summer,Roueche Denis Edouard,Graphic Design - Illustrative approach,2,During the semester,2hrs/week,mandatory,"['graphisme', 'illustration', 'typographie', 'texte', 'image', 'impression', 'format', 'espace', 'proportions', 'affiche', 'édition', 'mise en page']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3922982970&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-225,french,SHS,summer,Král Tomás,Industrial Design - Initiation project,2,During the semester,2hrs/week,mandatory,"['durable', 'analyse', 'observation', 'représentation', 'matérialisation', 'dessin', 'matériaux', 'maquette', 'usage', 'fonctionalité', 'design', 'produit', 'industrie', 'marque', 'image', 'brainstorming', 'assemblage', 'construction', 'ergonomie. poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923006387&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-226,french,SHS,summer,"Nick Sascha, Thalmann Philippe",Wellbeing and Planetary Boundaries,2,During the semester,2hrs/week,mandatory,"['limites planétaires', 'progrès technique', 'transition écologique', 'croissance et décroissance', 'besoins fondamentaux', 'bien-être', 'inégalités et pauvreté', 'démographie']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923010752&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-228,french,SHS,summer,"Profs divers *, Dahmouni Martin Néjia",Musical studies B,2,During the semester,2hrs/week,mandatory,[],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1954058921&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-229,french,SHS,summer,Bühler Viredaz Nolwenn Karin,Science and technology studies for Wikipedia,2,During the semester,2hrs/week,mandatory,"['sciences', 'ingénierie', 'façonnage des connaissances et des techniques', 'insertion dans la société', 'pratiques de recherche', 'émergence de nouvelles disciplines', 'sts. poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923913928&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-230,french,SHS,summer,Vejdovsky Boris,Gender and representation,2,During the semester,2hrs/week,mandatory,"['genre', 'féminisme', 'anti-féminisme', 'post-féminisme', 'queer', 'littérature', 'écriture', 'film', 'série tv', 'texte culturel']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1803060175&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-233,french,SHS,summer,Javet David Wark Ethan,Film history and theory ,2,During the semester,2hrs/week,mandatory,"['histoire du cinéma', 'théorie du cinéma', 'analyse de film', 'numérique', 'mode de représentation', 'cinéma japonais', 'désastre', 'contextualisation socio-historique poly-perspective :']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=235424693&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-234,french,SHS,summer,Neuenschwander Anouk,Business law,2,During the semester,2hrs/week,mandatory,"['liberté économique', 'sociétés', 'contrats', 'responsabilité contractuelle', 'droit pénal économique']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1580217230&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-237,french,SHS,summer,"Ebach Ruth, Capponi Matteo","Ancient Mediterranean: gods, heroes and monsters",2,During the semester,2hrs/week,mandatory,[],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923062221&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-238,french,SHS,summer,Sachse Christian,Philosophy of science,2,During the semester,2hrs/week,mandatory,"['lois de la nature', 'explication scientifique', 'mécanisme', 'réductionnisme', 'pluralisme', 'système complexe poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3216750387&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-242,french,SHS,summer,Frei Constance,Musicology and history of music ,2,During the semester,2hrs/week,mandatory,"['improvisation', 'histoire', 'musique savante', 'musique vocale', 'musique instrumentale', 'théorie musicale', 'notation musicale']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3923075218&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-247,french,SHS,winter,Ringgenberg Patrick Alain,Contemporary Iran,2,During the semester,2hrs/week,mandatory,"['iran', 'culture persane', 'chiisme', 'géopolitique du moyen-orient', 'orientalisme poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2053779610&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-248,french,SHS,winter,Rossinelli Fabio,History of international relations,2,During the semester,2hrs/week,mandatory,"['esclavagisme', 'impérialisme', 'globalisation', '18e-20e siècles', 'suisse']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1580216372&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-249,french,SHS,winter,Laperrouza Marc,Competing with China,2,During the semester,2hrs/week,mandatory,"['chine', 'économie', 'marché émergent', 'technologie', 'géopolitique. poly-perspective : https:', 'www.epfl.ch', 'schools', 'cdh', 'fr', 'la-vision-du-cdh-poly-perspective']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1580216888&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-256,french,SHS,summer,Preissmann Delphine,"Brain, mind and society",2,During the semester,2hrs/week,mandatory,"['psychologie', 'sciences du cerveau', 'psychopathologie', 'interdisciplinarité', 'changements sociaux']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=405237425&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-257,french,SHS,summer,Bochud Murielle,"Health, populations and society",2,During the semester,2hrs/week,mandatory,"['santé publique', 'médecine sociale', 'prévention', 'inégalités de santé', 'démographie', 'épidémiologie', 'déterminants', ""études d'impact"", 'technologies']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1580215967&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-258,french,SHS,summer,Bühler Viredaz Nolwenn Karin,Sciences et Technologies : Perspectives Féministes,2,During the semester,2hrs/week,mandatory,"['sciences', 'technologies', 'épistémologies féministes et décoloniales', 'productions culturelles', 'genre', 'race', 'classe']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4629480437&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=fr
HUM-260,french,SHS,winter,Vonnard Philippe,Sports competitions and environmental issues,2,During the semester,2hrs/week,mandatory,"['environnement', 'jeux olympiques', 'organisations internationales', 'mouvements sociaux']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4502263938&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-262,french,SHS,summer,Kernen Antoine,Chine : une nouvelle puissance globale ? ,2,During the semester,2hrs/week,mandatory,['economic reforms globalization belt and road soft power china-africa relations'],['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4686052657&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=fr
HUM-269,french,SHS,summer,Lugon Olivier,History and theory of photography,2,During the semester,2hrs/week,mandatory,"['photographie', 'art', 'médias']",['Humanities and Social Sciences Program BA6'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1908417875&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
HUM-274,english,SHS,summer,Rohrmeier Martin Alois,Musical theory and creativity,2,During the semester,2hrs/week,mandatory,"['music', 'music theory and analysis', 'computational musicology', 'creativity', 'composition', 'improvisation', 'musical practice']",['Humanities and Social Sciences Program BA4'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2708138163&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=fr
HUM-275,french,SHS,winter,Lemaitre Bruno,Evolutionary psychology ,2,During the semester,2hrs/week,mandatory,"['psychologie', 'personnalités', 'evolution', 'sexualité', 'socialisation', 'dominance']",['Humanities and Social Sciences Program BA5'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2718289084&ww_x_anneeacad=2840683608&ww_i_section=1751774&ww_i_niveau=6683117&ww_c_langue=en
